id	biking	smoking	heart.disease
55	4.379280217	20.66297135	"""17.4118109159292"""
56	28.61037798	1.147962056	"""10.0558054630651"""
57	21.46001555	22.97600182	"""15.0086341011064"""
58	27.6016559	4.388380354	"""10.8936852462994"""
59	57.23050393	12.80499995	"""5.30681799949047"""
60	26.39728177	7.763930452	"""11.0243251791491"""
61	39.01047954	0.767680134	"""8.76392965163116"""
62	11.52748668	6.739621963	"""14.6003016132045"""
63	17.68428703	8.278009107	"""13.8021255059446"""
64	19.93525278	6.0764383	"""11.6320722811067"""
65	42.31004013	8.412396649	"""7.4630017410586"""
66	1.119154122	19.55035826	"""17.7101909518723"""
67	23.27682146	14.30663488	"""13.266384972088"""
68	14.96581609	12.86915316	"""15.3003823863531"""
69	30.66334995	16.66320382	"""11.7531561510947"""
70	22.92518278	24.59878725	"""16.1991180384793"""
71	59.77030799	8.700769216	"""5.68568185248101"""
72	70.45606084	12.74071089	"""2.90598716811847"""
73	21.7503852	18.85751066	"""14.1798441550381"""
74	49.36068632	23.20948019	"""9.46602603949768"""
75	4.487241853	23.41899999	"""18.7669334230493"""
76	14.69326919	17.87439357	"""16.3479313039816"""
77	40.61162777	25.99371062	"""12.046643233447"""
78	8.764197493	3.899040361	"""13.3730054728844"""
79	56.72541209	16.18097739	"""6.73577092016331"""
80	60.55114896	18.06520194	"""6.51670364512068"""
81	64.38489258	10.52953095	"""4.56689452567824"""
82	20.26279772	11.17878297	"""12.379073424809"""
83	30.52008641	12.43347742	"""11.1407355007726"""
84	30.46154246	29.86081063	"""14.329975883697"""
85	3.705893887	21.4941886	"""17.8776919720104"""
86	15.08246882	16.61520013	"""14.9359167492126"""
87	30.99784194	29.01642636	"""13.7579866608137"""
88	14.62541107	6.798346195	"""14.4789601185203"""
89	28.10306125	14.73135048	"""12.7945548491403"""
90	34.68024108	8.638104997	"""8.33171807008686"""
91	6.94746345	26.10565826	"""18.6897979311701"""
92	26.86066205	16.71941321	"""13.4876888717466"""
93	41.01932285	12.99918731	"""10.2648899192485"""
94	31.93273825	28.18287304	"""13.1737409698646"""
95	69.8771469	26.33119673	"""6.0724854602172"""
96	63.02985367	22.24713195	"""6.3567191693786"""
97	21.34999932	12.8558535	"""13.7996830434886"""
98	3.81133785	17.72378818	"""18.4623513180431"""
99	67.51410645	26.95539991	"""6.58268507904181"""
100	12.58089344	16.98978254	"""14.8556848453271"""
101	61.23219723	4.613550452	"""4.36160617054341"""
102	64.33230408	29.4237378	"""7.70739764235553"""
103	31.87243934	16.24189783	"""10.5260292802398"""
104	11.93656171	3.486567156	"""14.3914483621106"""
105	52.36026811	19.84107694	"""7.81638863780601"""
106	22.51663773	7.695172895	"""11.6647648408331"""
107	49.76482164	3.572944095	"""6.26457436225485"""
108	22.7926359	9.816828604	"""10.9117654596216"""
109	49.74874772	20.49183074	"""8.70019787593581"""
110	68.20412211	2.192944522	"""1.96644819198129"""
111	15.18510123	14.52036208	"""14.5878252598517"""
112	58.04690125	15.71358501	"""6.55933582279416"""
113	69.49968843	23.16787482	"""5.75365362826554"""
114	2.616134505	4.31908037	"""14.8517766239557"""
115	2.1363434	25.84013027	"""19.2426878407104"""
116	25.77157053	28.54034726	"""14.4293484457953"""
117	11.61564578	6.345528909	"""14.4114829581134"""
118	17.19745622	20.73345586	"""15.1981843157351"""
119	27.68166193	18.63700853	"""11.5075951455664"""
120	9.648095836	8.370038317	"""15.5763683376215"""
121	65.62195609	14.10662347	"""4.04424691092626"""
122	46.55622823	26.89374982	"""10.542790173343"""
123	48.30047218	12.01178695	"""7.29927744046323"""
124	15.14129181	7.893749731	"""13.6191300065453"""
125	71.57935106	18.93788549	"""4.0907648387677"""
126	4.681249725	10.98828186	"""15.8685827807889"""
127	22.47672275	25.97232328	"""14.8303439589133"""
128	49.29620052	5.088788081	"""6.07379227677217"""
129	17.64813542	27.19256359	"""15.1389680449694"""
130	9.413778075	8.608537791	"""13.5250712447217"""
131	64.91566811	10.88939059	"""3.77438796683585"""
132	3.950367197	6.359579622	"""14.6357693245841"""
133	67.34245706	16.62261931	"""3.74449837382852"""
134	71.2389548	25.19415179	"""6.0015226708052"""
135	70.32387831	26.23347428	"""5.23573120255346"""
136	28.42490128	20.20844855	"""13.0038422884333"""
137	73.71373241	14.10165224	"""2.98906770183855"""
138	56.05803164	8.206115872	"""5.52393102336802"""
139	21.588199	2.573494933	"""11.374289815669"""
140	16.27616083	3.463449097	"""13.5987547533393"""
141	26.98868993	15.88332597	"""12.9216725851983"""
142	11.32681438	9.230654944	"""14.5243489099665"""
143	55.58058409	7.671307447	"""5.72682702460553"""
144	50.60380235	28.91847124	"""10.6355905027589"""
145	60.40173934	24.83214097	"""7.57261422706346"""
146	71.48675064	21.63736841	"""3.66842730828419"""
147	37.97850712	13.9453443	"""10.1067938305787"""
148	48.6921149	23.56408809	"""9.59909405152255"""
149	40.01640021	7.811634912	"""7.65818703984018"""
150	32.14855255	0.969084336	"""8.87398468628214"""
151	12.31828291	26.89080585	"""17.7585948067489"""
152	31.6596669	21.39950872	"""12.0931243798311"""
153	55.84189302	2.24871617	"""4.50022730018201"""
154	28.82695275	11.40986663	"""12.8126370645201"""
155	55.47228696	5.267437815	"""4.91638344750468"""
156	54.35403357	16.34152019	"""7.59179727844881"""
157	70.33169887	15.05886371	"""3.03743176946628"""
158	54.06260915	20.38881362	"""8.05119510725396"""
159	59.57564529	24.79263808	"""8.51992786276076"""
160	2.818204165	23.24614047	"""18.4829597730049"""
161	30.46033498	2.525654416	"""8.93658293764611"""
162	22.34344951	23.20464246	"""15.9085493232313"""
163	14.69688602	9.831682231	"""13.2582034694961"""
164	70.90281539	29.9140032	"""6.33502153456202"""
165	35.33511321	9.147502025	"""9.75189421804246"""
166	72.17376645	15.27366284	"""2.82835670446603"""
167	44.69821671	10.00258894	"""7.44941257611164"""
168	70.36136631	20.33991502	"""3.89710985052363"""
169	7.619083897	26.66152289	"""18.688130424111"""
170	29.67363351	2.396795642	"""9.38790782261998"""
171	28.48568308	12.6628036	"""11.2860570447172"""
172	67.42329135	28.65743109	"""5.80949454425725"""
173	10.1450692	11.31751965	"""14.8048065218688"""
174	59.98990412	25.45583913	"""7.47437197641209"""
175	38.15501455	20.1042221	"""11.5622807716992"""
176	15.46600982	11.57114837	"""13.3774299584275"""
177	73.76771348	16.15133159	"""2.35480848785242"""
178	31.17962919	5.568441334	"""9.86172883177327"""
179	5.201611005	4.359903173	"""15.6431142130052"""
180	50.24961427	4.129059121	"""5.54190662661349"""
181	60.94014072	21.86449589	"""5.41591738775797"""
182	20.06867359	11.92941728	"""12.6884954279176"""
183	41.21121472	4.151440224	"""7.59016603812758"""
184	72.39485563	7.5198372	"""1.8701099622522"""
185	10.61096908	19.30151546	"""16.7460356063431"""
186	45.57983566	20.61685146	"""9.79848335492426"""
187	29.65850581	12.151899	"""12.8178071154014"""
188	40.0568539	16.50649441	"""9.39263934124846"""
189	5.510299936	17.88421927	"""16.0139208457783"""
190	32.05652946	12.47948092	"""11.5360652135106"""
191	46.8428697	27.32164857	"""10.2505846712463"""
192	42.42500696	10.95473935	"""8.82823613948537"""
193	31.21237409	7.797382842	"""9.77538589437434"""
194	13.17662789	9.987466907	"""14.5477545225499"""
195	33.77973904	0.965390337	"""6.94429747903472"""
196	70.69008341	22.71077071	"""2.70846055799451"""
197	60.28495096	15.10814023	"""4.94799078575802"""
198	16.00360515	19.8941489	"""15.3662877208841"""
199	39.67721903	10.27216724	"""9.54365567619043"""
200	12.88518529	25.21018246	"""16.2725863339272"""
201	35.02345049	22.66403729	"""12.5158362038087"""
202	10.34375322	27.64684926	"""17.4485159635828"""
203	20.64089251	15.38413837	"""14.5572878830913"""
204	63.23803721	20.50474122	"""5.56092164375352"""
205	23.98456492	7.612116918	"""11.5562573440202"""
206	44.01489735	6.579662095	"""8.50374630085641"""
207	67.12792378	5.820363499	"""2.55115063030718"""
208	36.53804978	2.052883129	"""8.49503388540925"""
209	7.8314809	26.82697087	"""17.5604513545621"""
210	40.39540086	7.027460195	"""6.73908069736794"""
211	16.24991446	28.36173691	"""17.3545770884133"""
212	47.58466113	29.46835241	"""11.5999032196752"""
213	15.48136244	18.81520122	"""14.9407560188416"""
214	70.08519567	10.38264555	"""2.23921693256614"""
215	1.330484949	28.79374403	"""20.453496225445"""
216	61.5426923	12.83748542	"""4.97346133339796"""
217	23.09777128	0.907361074	"""10.6947888564578"""
218	65.06991694	1.487679705	"""2.18565078415202"""
219	71.01454157	15.28190552	"""4.0768234724376"""
220	64.06598248	28.47244638	"""7.28625237684101"""
221	61.1527601	2.190053562	"""3.52297632250865"""
222	22.67236751	28.73539954	"""16.7786345605248"""
223	49.72874	3.494542443	"""5.07307463780323"""
224	35.48079418	15.85015618	"""11.3729971514119"""
225	59.4618852	18.80753409	"""5.69064886218421"""
226	31.69759256	23.19066373	"""12.5378280980537"""
227	62.77210775	15.23981755	"""4.93457828454242"""
228	58.66854235	19.58574071	"""6.66207531664114"""
229	25.25414043	7.168951892	"""12.0465147076596"""
230	22.7227009	8.288250658	"""11.2963161593988"""
231	1.616922212	1.458436809	"""16.3351186365068"""
232	10.35364789	16.01317181	"""14.0886540104569"""
233	44.72158632	7.273078832	"""7.64502484417374"""
234	29.22409838	27.35702732	"""13.6443725840347"""
235	66.11159274	18.62939411	"""4.59004813484523"""
236	46.72848815	8.499546055	"""7.82553586873759"""
237	39.17242664	17.55637644	"""10.7150869366663"""
238	9.93761745	22.34260305	"""16.3846780226745"""
239	61.3938452	22.9195492	"""6.83818466809348"""
240	21.60822843	9.348835721	"""13.995989499996"""
241	6.28361039	20.17532925	"""17.5981660940916"""
242	61.43613622	24.46591379	"""7.62066293512988"""
243	1.25784112	15.13095188	"""16.7368633119264"""
244	4.699862547	9.859936585	"""15.5694793547691"""
245	54.93822312	13.04621646	"""6.29449879793774"""
246	7.749030351	8.387019203	"""13.28152870795"""
247	49.56342441	16.25902128	"""8.14348509973927"""
248	29.73140329	23.33390163	"""12.9964758200146"""
249	45.71626654	23.83026044	"""9.23007425053153"""
250	47.53732053	20.07429526	"""8.93789315703228"""
251	35.72601558	8.915768152	"""10.5460250889721"""
252	35.91225141	18.51483653	"""11.4380099666309"""
253	26.91998989	11.53098533	"""12.1611678270885"""
254	34.162508	24.4145881	"""13.2060430352839"""
255	51.90053819	27.32402901	"""9.5946227201472"""
256	73.14314626	11.27527572	"""1.68572274791051"""
257	52.55088586	13.87967973	"""7.4925557688149"""
258	10.66401365	16.48960773	"""15.4418923336385"""
259	34.63485106	4.922694529	"""8.89610389234905"""
260	37.69318924	26.26625789	"""11.1773178322918"""
261	72.4216794	4.24882653	"""0.712181916179002"""
262	30.16148477	6.61104556	"""9.83547442700765"""
263	67.12140542	8.478482352	"""3.11815173135627"""
264	10.26199991	26.85652362	"""17.1060395234265"""
265	17.52575048	4.763894147	"""11.9488892956875"""
266	66.84001381	0.525849993	"""0.98753644616469"""
267	70.29973941	6.423734252	"""1.10482035847264"""
268	34.22959012	17.76484137	"""11.2714178078503"""
269	42.59486633	26.28574378	"""11.600939430618"""
270	73.98723683	16.91573909	"""3.83534506468451"""
271	69.31082894	4.65573668	"""2.20165296992966"""
272	38.63665791	18.24800976	"""9.51338390554353"""
273	24.699356	4.603966032	"""12.1074099626716"""
274	55.3702533	17.20385098	"""7.23106925350839"""
275	32.17021364	5.017514886	"""9.90497129413159"""
276	67.7796327	15.19933712	"""4.68009745231397"""
277	16.05772413	19.11188998	"""14.6563521056647"""
278	39.33321683	15.10346921	"""9.32447394779634"""
279	37.66518982	24.97184145	"""11.1056305679118"""
280	28.48024574	17.3199216	"""11.729570337135"""
281	73.93290953	26.52643414	"""5.33403738664762"""
282	61.31397142	16.80761358	"""4.84192795476122"""
283	67.82219515	26.88265612	"""6.26170380720501"""
284	1.466300638	28.20691042	"""20.1852906112353"""
285	61.92551075	26.3258096	"""6.857174313794"""
286	25.66500421	23.26153819	"""13.6432671178381"""
287	36.23760756	20.93409277	"""12.7512095115407"""
288	45.45760677	25.75960814	"""10.8655224373347"""
289	49.02295874	3.228095419	"""5.8429680389224"""
290	63.79942818	29.12472419	"""7.61880346690322"""
291	4.470325635	4.355367467	"""13.7798359548202"""
292	47.69586635	28.38785113	"""10.1749400180093"""
293	4.341424458	8.032981073	"""15.1727163787361"""
294	66.97162031	24.21983874	"""5.795598225413"""
295	34.03264582	13.0622367	"""10.3819438154469"""
296	13.62534649	1.416714102	"""11.8208854287917"""
297	54.82143276	10.62392315	"""6.22378443100166"""
298	18.20556686	15.94760168	"""13.9029794167697"""
299	51.6927011	19.19961735	"""6.95205496269696"""
300	7.480636769	19.43923347	"""16.6418807402838"""
301	47.35522746	15.34578202	"""9.09574855190076"""
302	38.20429037	23.53979173	"""11.7785961614611"""
303	33.74264304	14.08191656	"""10.2335875156303"""
304	40.55501508	2.782864594	"""6.57305075498681"""
305	70.20859615	13.75168932	"""5.31909408076634"""
306	26.15500937	7.442231856	"""12.3513903418629"""
307	17.75172265	3.482402624	"""11.4296859769554"""
308	71.84704392	13.04076907	"""2.06286191420641"""
309	60.02197939	4.286810394	"""4.1138786249241"""
310	60.27038991	8.786154344	"""4.59117284105"""
311	33.92220534	24.39284918	"""11.385209086582"""
312	43.30051901	8.285074799	"""6.55857961972861"""
313	22.89158914	2.401162815	"""10.9717608456486"""
314	57.09567058	3.291163787	"""4.6269658626729"""
315	40.12404858	13.96957024	"""9.90492086081358"""
316	37.33253809	12.75164642	"""10.7042341943676"""
317	32.63437345	13.71792085	"""10.3775690768213"""
318	43.9093415	26.06208196	"""11.4335113098276"""
319	15.48999927	19.5430617	"""15.2399654583376"""
320	52.03408119	16.20703893	"""8.26898314632451"""
321	3.960526122	27.47154483	"""19.4319600799512"""
322	61.30389134	15.4111217	"""5.47890872455847"""
323	56.36751173	17.52035717	"""6.80839968380668"""
324	34.53005114	16.78166317	"""10.7291814979495"""
325	70.95055776	3.521173	"""0.704996051376646"""
326	44.57277054	17.15504942	"""8.31089765646969"""
327	9.816417449	18.00270136	"""16.7913827564307"""
328	14.24269482	26.72427306	"""17.3705338278606"""
329	15.1373846	3.281282366	"""12.7344968499666"""
330	39.90548903	19.72059434	"""8.88586328086767"""
331	13.73069011	14.21773495	"""14.2983625302645"""
332	51.56368278	23.34504552	"""8.54909495405246"""
333	74.01107992	18.85434692	"""3.29621776830647"""
334	13.93986451	27.2540442	"""15.9893713607311"""
335	36.3748616	25.39549551	"""11.6298289788999"""
336	14.73298878	19.47091916	"""14.4080750059789"""
337	6.178653798	15.54687014	"""15.9778522374575"""
338	8.128955516	5.889358329	"""14.4437736916377"""
339	9.727759175	15.29725381	"""15.5885429615858"""
340	20.22677354	28.17696178	"""16.5178715195227"""
341	46.02084632	18.05213288	"""9.23197066623804"""
342	33.2846189	17.30504	"""11.2694842818891"""
343	19.9090008	19.06057073	"""14.4660128371567"""
344	8.633642753	4.382928912	"""14.4858120944068"""
345	50.89803081	29.82525926	"""10.8115182996014"""
346	1.576451984	9.061273116	"""14.4343940097234"""
347	10.38919266	23.69150835	"""16.9616280060376"""
348	28.89631255	24.23758307	"""13.7241182651575"""
349	68.02942518	13.27355939	"""4.06609481307562"""
350	5.471788337	16.08088938	"""17.6180620028488"""
351	48.77785123	27.74549189	"""8.99763659338988"""
352	61.35669116	17.96499713	"""4.94609016469441"""
353	64.17393085	19.03735201	"""6.06098859619984"""
354	2.977160304	3.839764739	"""15.1627752380115"""
355	69.99234155	20.2625714	"""3.6893644611366"""
356	65.96376582	3.506921294	"""2.71866414543762"""
357	19.37455304	6.115318002	"""11.543719212996"""
358	57.9950695	16.39603026	"""5.71773344209276"""
359	9.661735286	4.350196431	"""13.6273518240686"""
360	24.95399347	23.24413395	"""13.6705821133172"""
361	62.06105246	21.20320559	"""6.71507793145795"""
362	49.88879615	3.861031598	"""5.32612719044283"""
363	69.77619108	20.28664126	"""4.52427598155646"""
364	29.57874217	18.78360058	"""11.8311383167185"""
365	59.86901828	22.88548661	"""7.32233218611327"""
366	19.07148798	27.08817997	"""16.6098257073013"""
367	20.80389396	5.264587626	"""11.058305512326"""
368	2.633934612	18.34040296	"""16.3756622084764"""
369	39.94408476	14.52775955	"""10.0490669351684"""
370	48.54768015	5.068869117	"""6.50794745496118"""
371	26.33203009	26.68693496	"""15.1165636423551"""
372	15.34719365	22.42625629	"""17.2692333466867"""
373	74.58377912	16.19374076	"""2.91165988628036"""
374	61.53499338	17.0459635	"""5.90544578900517"""
375	19.65133486	1.396261785	"""11.7697859477111"""
376	23.31554645	20.66252438	"""13.7515774784347"""
377	14.70021219	28.30582385	"""17.0171582538802"""
378	13.37770087	29.68480215	"""17.2139369001266"""
379	32.48462601	25.25046379	"""13.1917033102912"""
380	39.2468995	15.3416817	"""10.3885655125526"""
381	8.522309844	29.94674311	"""17.857848701604"""
382	37.17718651	22.35597186	"""10.503688957045"""
383	70.70068272	19.05717624	"""2.8284840654209"""
384	68.21273293	15.31783442	"""4.48099302324631"""
385	31.71446331	28.74582141	"""13.0160451212521"""
386	65.2017132	24.20658453	"""7.18494636895327"""
387	64.37691756	29.2571132	"""7.33037569537936"""
388	67.2567548	15.01871177	"""4.63151663986019"""
389	21.53767609	4.760070313	"""10.3661423214816"""
390	63.59672681	12.51539042	"""3.45302671653793"""
391	39.99301029	14.50873525	"""9.509418430781"""
392	70.57896804	11.21985958	"""2.65470613376857"""
393	54.10132442	25.98212297	"""8.85410742045843"""
394	22.35828829	21.65065753	"""15.0308207313916"""
395	60.58461463	6.472062825	"""3.34913788937639"""
396	61.29624068	4.247900704	"""3.39784331797622"""
397	41.44328424	5.156966528	"""7.14917870236625"""
398	58.43043271	0.734228026	"""3.233833216746"""
399	71.67031703	0.941558284	"""0.554697106726739"""
400	61.00814942	7.646037891	"""3.59867873985282"""
401	69.67178178	24.96876379	"""5.85051695747973"""
402	19.31320593	29.65714422	"""16.2651029713863"""
403	38.16686548	4.247665574	"""7.25794619091204"""
404	24.76031908	6.512928486	"""11.577671608504"""
405	12.94955858	27.03405591	"""18.6396921685775"""
406	17.96636327	26.83112306	"""16.1647939478636"""
407	4.158496185	19.65971608	"""17.0589358601441"""
408	50.83796627	20.0001457	"""7.93060122486964"""
409	8.7965723	16.50328201	"""16.5272933093538"""
410	27.42399615	18.23772582	"""11.5944099145801"""
411	5.78273314	6.805712851	"""15.8369336070558"""
412	4.44566782	27.32953676	"""18.6734573347373"""
413	30.12072646	29.34189454	"""14.9898130004558"""
414	29.04791951	29.20279027	"""13.7702315557131"""
415	26.72329248	11.59284447	"""11.4241148503831"""
416	38.11656014	17.0259702	"""8.34557353802631"""
417	45.85985488	2.620965816	"""5.8095430500864"""
418	62.02104941	23.88304993	"""6.95950198934831"""
419	6.057336085	14.2552872	"""17.1337445943087"""
420	4.731341008	24.13597243	"""19.5817259947379"""
421	25.76723351	19.82709859	"""13.175000676514"""
422	25.90699735	16.16002875	"""13.6480773098798"""
423	71.93057699	19.41636914	"""4.11321881605699"""
424	57.97840631	20.55980912	"""7.50061184583686"""
425	21.82255515	15.50065892	"""13.3798074157422"""
426	15.37193772	23.40661604	"""14.0716450387572"""
427	67.47175871	14.63547239	"""4.69552052825815"""
428	64.48541886	5.878873153	"""2.97876856048482"""
429	35.73666663	9.396022405	"""9.57189124703549"""
430	6.324213819	5.207506621	"""14.8081495627487"""
431	64.03375111	29.55932506	"""8.57058330334775"""
432	66.0155022	13.56836909	"""4.18477014500711"""
433	3.22029087	9.176467145	"""16.4996389448518"""
434	36.32819388	8.248341923	"""9.78016512052607"""
435	29.86657646	2.394273335	"""9.44689881998868"""
436	57.47592493	15.7790716	"""6.03601293855265"""
437	18.12678379	10.75878433	"""13.3344280610091"""
438	31.84730852	22.1871573	"""13.2836703344724"""
439	63.7531046	9.906248517	"""3.40208037539644"""
440	30.51944365	18.14210476	"""11.658570800755"""
441	74.2058161	9.299096289	"""1.57342899767088"""
442	33.02024659	0.681750417	"""8.55785408004805"""
443	22.53076101	16.33101074	"""13.7196389912139"""
444	2.010307605	1.751719052	"""14.0074901426061"""
445	11.09902165	17.52771219	"""14.8979608722867"""
446	25.30164945	18.11378118	"""13.193175287052"""
447	33.15713734	17.55650395	"""12.062814680611"""
448	28.56994124	15.99522599	"""12.0749260026238"""
449	60.03174724	11.36883866	"""5.07228124478768"""
450	18.95114628	13.95462466	"""13.4705063259895"""
451	24.72798178	25.60128419	"""13.7237396272048"""
452	74.90711081	5.695942953	"""1.09448871359267"""
453	10.53012466	14.96038822	"""15.5819985789236"""
454	74.21049447	22.58502	"""4.29637700753309"""
455	36.29053586	25.26791841	"""12.5665225056865"""
456	55.1987769	15.33444872	"""7.01599017785655"""
457	57.0446094	9.684219146	"""5.72813493592136"""
458	68.65890612	22.43068359	"""5.35697519337091"""
459	40.31745819	1.602525385	"""6.78523430629403"""
460	31.41733201	8.18451295	"""9.79323987990112"""
461	71.44041514	12.84494555	"""3.26340215539601"""
462	34.83657946	29.82448068	"""13.3703391556823"""
463	39.34984862	13.60117085	"""8.86792508470685"""
464	73.84816724	0.642044001	"""0.551898154405674"""
465	40.76484765	11.59748027	"""8.46295231231504"""
466	60.63041555	23.78498101	"""5.97642760376509"""
467	74.5087789	22.52064034	"""4.3031890139167"""
468	56.21080604	19.24885055	"""6.51267555604405"""
469	11.65802854	26.73417618	"""17.4739403216237"""
470	6.295050809	19.43519154	"""17.7621148428917"""
471	60.58735507	8.173586815	"""4.93805892901859"""
472	56.15154308	28.35244426	"""10.1612020576676"""
473	74.22199095	26.07824112	"""4.63139832043117"""
474	25.44304721	13.20039889	"""12.358035158831"""
475	36.36831795	23.69790594	"""11.2829461601657"""
476	25.8876933	8.159023478	"""10.887413420699"""
477	59.35025258	20.36781542	"""7.66534591503176"""
478	11.88344692	1.142796707	"""12.7884505407033"""
479	4.817058316	27.577835	"""18.5036637267043"""
480	7.582143402	29.64421468	"""18.0812684150877"""
481	54.18100216	5.959648312	"""5.35161923221787"""
482	33.26201487	6.812129683	"""10.3723286818467"""
483	36.08621974	13.78655455	"""9.7315448037669"""
484	55.6639432	14.96321917	"""6.91625863946672"""
485	22.71966061	1.024756328	"""10.8938935976695"""
486	41.17899091	7.575267944	"""7.83138474916485"""
487	22.02189296	19.49925769	"""13.7706393561387"""
488	69.92796251	25.98438987	"""6.75601545501116"""
489	41.64207216	0.533059291	"""5.92568028868302"""
490	70.1944108	16.29280288	"""4.70700935960851"""
491	50.83190803	6.026066127	"""5.58549322827601"""
492	68.88406513	10.54299593	"""3.10933774980765"""
493	21.59923046	7.604329683	"""12.3736909611561"""
494	47.66043959	27.56246378	"""11.2943915753777"""
495	45.09720266	21.38562013	"""9.61676248475798"""
496	8.279743388	6.423719525	"""13.4951676503312"""
497	42.34586343	20.74132754	"""10.115865147358"""
498	30.77425409	23.61017497	"""11.843555763502"""
